participant_id,task_name,task_type,action,row,col,color,reason,reason_cat,dist_to_target,color_relevant,rand_baseline_dist,rand_baseline_color,n_target_cells,grid_rows,grid_cols
815986302ee59b40b7d4b7a486a5ceaf,f5b8619d.json,training,edit,15,0,3,wrong coordinate,wrong_coordinate,8.0,1,0.0985,0.3333333333333333,57,8,8
815986302ee59b40b7d4b7a486a5ceaf,f5b8619d.json,training,edit,8,0,8,wrong coordinate,wrong_coordinate,1.0,1,0.0985,0.3333333333333333,57,8,8
815986302ee59b40b7d4b7a486a5ceaf,f5b8619d.json,training,edit,9,0,8,wrong coordinate,wrong_coordinate,2.0,1,0.0985,0.3333333333333333,57,8,8
815986302ee59b40b7d4b7a486a5ceaf,f5b8619d.json,training,edit,10,0,8,wrong coordinate,wrong_coordinate,3.0,1,0.0985,0.3333333333333333,57,8,8
815986302ee59b40b7d4b7a486a5ceaf,f5b8619d.json,training,edit,0,5,3,wrong color (expected 0),wrong_color,0.0,1,0.0985,0.3333333333333333,57,8,8
815986302ee59b40b7d4b7a486a5ceaf,f5b8619d.json,training,edit,4,5,3,wrong color (expected 0),wrong_color,0.0,1,0.0985,0.3333333333333333,57,8,8
815986302ee59b40b7d4b7a486a5ceaf,f5b8619d.json,training,edit,7,7,7,wrong color (expected 8),wrong_color,0.0,0,0.0985,0.3333333333333333,57,8,8
f6d78a701cacf63e90e876a1dee62444,f5b8619d.json,training,edit,5,0,3,wrong color (expected 8),wrong_color,0.0,1,0.0985,0.3333333333333333,57,8,8
f6d78a701cacf63e90e876a1dee62444,f5b8619d.json,training,edit,1,0,3,wrong color (expected one of 0/8),wrong_color,0.0,1,0.0985,0.3333333333333333,57,8,8
f6d78a701cacf63e90e876a1dee62444,f5b8619d.json,training,edit,2,3,0,wrong color (expected 3),wrong_color,1.0,1,0.0985,0.3333333333333333,57,8,8
f6d78a701cacf63e90e876a1dee62444,f5b8619d.json,training,edit,0,2,0,wrong color (expected 3),wrong_color,1.0,1,0.0985,0.3333333333333333,57,8,8
f6d78a701cacf63e90e876a1dee62444,f5b8619d.json,training,edit,5,0,0,wrong color (expected 8),wrong_color,0.0,1,0.0985,0.3333333333333333,57,8,8
f6d78a701cacf63e90e876a1dee62444,f5b8619d.json,training,edit,3,0,0,wrong color (expected 3),wrong_color,1.0,1,0.0985,0.3333333333333333,57,8,8
f6d78a701cacf63e90e876a1dee62444,f5b8619d.json,training,edit,0,1,3,wrong color (expected 0),wrong_color,1.0,1,0.0985,0.3333333333333333,57,8,8
468133debd1059f212dc2013d14d463d,f76d97a5.json,training,edit,4,3,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
468133debd1059f212dc2013d14d463d,f76d97a5.json,training,edit,4,4,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
468133debd1059f212dc2013d14d463d,f76d97a5.json,training,edit,3,4,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
468133debd1059f212dc2013d14d463d,f76d97a5.json,training,edit,1,4,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
468133debd1059f212dc2013d14d463d,f76d97a5.json,training,edit,0,4,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
468133debd1059f212dc2013d14d463d,f76d97a5.json,training,edit,1,3,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
468133debd1059f212dc2013d14d463d,f76d97a5.json,training,edit,2,3,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
468133debd1059f212dc2013d14d463d,f76d97a5.json,training,edit,1,2,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
468133debd1059f212dc2013d14d463d,f76d97a5.json,training,edit,0,2,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
468133debd1059f212dc2013d14d463d,f76d97a5.json,training,edit,0,1,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
468133debd1059f212dc2013d14d463d,f76d97a5.json,training,edit,0,0,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
468133debd1059f212dc2013d14d463d,f76d97a5.json,training,edit,1,0,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
468133debd1059f212dc2013d14d463d,f76d97a5.json,training,edit,2,0,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
468133debd1059f212dc2013d14d463d,f76d97a5.json,training,edit,3,0,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
468133debd1059f212dc2013d14d463d,f76d97a5.json,training,edit,3,1,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
468133debd1059f212dc2013d14d463d,f76d97a5.json,training,edit,3,2,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
7c3f0d5ec05185be127ab78876395426,f76d97a5.json,training,edit,4,3,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
7c3f0d5ec05185be127ab78876395426,f76d97a5.json,training,edit,4,4,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
7c3f0d5ec05185be127ab78876395426,f76d97a5.json,training,edit,3,4,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
7c3f0d5ec05185be127ab78876395426,f76d97a5.json,training,edit,3,2,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
7c3f0d5ec05185be127ab78876395426,f76d97a5.json,training,edit,3,1,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
7c3f0d5ec05185be127ab78876395426,f76d97a5.json,training,edit,3,0,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
7c3f0d5ec05185be127ab78876395426,f76d97a5.json,training,edit,2,0,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
7c3f0d5ec05185be127ab78876395426,f76d97a5.json,training,edit,2,3,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
7c3f0d5ec05185be127ab78876395426,f76d97a5.json,training,edit,1,3,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
7c3f0d5ec05185be127ab78876395426,f76d97a5.json,training,edit,1,4,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
7c3f0d5ec05185be127ab78876395426,f76d97a5.json,training,edit,0,4,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
7c3f0d5ec05185be127ab78876395426,f76d97a5.json,training,edit,1,2,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
7c3f0d5ec05185be127ab78876395426,f76d97a5.json,training,edit,0,2,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
7c3f0d5ec05185be127ab78876395426,f76d97a5.json,training,edit,0,1,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
7c3f0d5ec05185be127ab78876395426,f76d97a5.json,training,edit,0,0,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
7c3f0d5ec05185be127ab78876395426,f76d97a5.json,training,edit,1,0,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
8b9717aac8bb61039ed58c387e4fa250,f76d97a5.json,training,edit,0,0,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
8b9717aac8bb61039ed58c387e4fa250,f76d97a5.json,training,edit,0,1,5,wrong color (expected one of 0/3),wrong_color,0.0,0,0.0,0.2222222222222222,25,5,5
02ed2ff9368185366c19610d39a48a43,f8a8fe49.json,training,edit,12,9,2,wrong color (expected 0),wrong_color,2.0,0,3.246,0.2222222222222222,20,15,15
02ed2ff9368185366c19610d39a48a43,f8a8fe49.json,training,edit,1,4,5,wrong color (expected 0),wrong_color,1.0,1,3.246,0.2222222222222222,20,15,15
88fe0689f0b4a82ee3e66d6552533cd7,f8a8fe49.json,training,edit,3,9,2,wrong color (expected 0),wrong_color,1.0,0,3.246,0.2222222222222222,20,15,15
88fe0689f0b4a82ee3e66d6552533cd7,f8a8fe49.json,training,edit,2,5,5,wrong color (expected 0),wrong_color,1.0,1,3.246,0.2222222222222222,20,15,15
88fe0689f0b4a82ee3e66d6552533cd7,f8a8fe49.json,training,edit,13,9,5,wrong color (expected 0),wrong_color,1.0,1,3.246,0.2222222222222222,20,15,15
88fe0689f0b4a82ee3e66d6552533cd7,f8a8fe49.json,training,edit,13,5,5,wrong color (expected 0),wrong_color,1.0,1,3.246,0.2222222222222222,20,15,15
88fe0689f0b4a82ee3e66d6552533cd7,f8a8fe49.json,training,edit,14,8,5,wrong color (expected 0),wrong_color,1.0,1,3.246,0.2222222222222222,20,15,15
88fe0689f0b4a82ee3e66d6552533cd7,f8a8fe49.json,training,edit,14,7,5,wrong color (expected 0),wrong_color,1.0,1,3.246,0.2222222222222222,20,15,15
88fe0689f0b4a82ee3e66d6552533cd7,f8a8fe49.json,training,edit,14,9,5,wrong color (expected 0),wrong_color,2.0,1,3.246,0.2222222222222222,20,15,15
88fe0689f0b4a82ee3e66d6552533cd7,f8a8fe49.json,training,edit,14,10,5,wrong color (expected 0),wrong_color,3.0,1,3.246,0.2222222222222222,20,15,15
88fe0689f0b4a82ee3e66d6552533cd7,f8a8fe49.json,training,edit,14,6,5,wrong color (expected 0),wrong_color,1.0,1,3.246,0.2222222222222222,20,15,15
88fe0689f0b4a82ee3e66d6552533cd7,f8a8fe49.json,training,edit,13,9,5,wrong color (expected 0),wrong_color,1.0,1,3.246,0.2222222222222222,20,15,15
88fe0689f0b4a82ee3e66d6552533cd7,f8a8fe49.json,training,edit,2,5,5,wrong color (expected 0),wrong_color,1.0,1,3.246,0.2222222222222222,20,15,15
88fe0689f0b4a82ee3e66d6552533cd7,f8a8fe49.json,training,edit,2,10,5,wrong color (expected 0),wrong_color,1.0,1,3.246,0.2222222222222222,20,15,15
88fe0689f0b4a82ee3e66d6552533cd7,f8a8fe49.json,training,edit,0,6,5,wrong color (expected 0),wrong_color,1.0,1,3.246,0.2222222222222222,20,15,15
88fe0689f0b4a82ee3e66d6552533cd7,f8a8fe49.json,training,edit,0,5,5,wrong color (expected 0),wrong_color,1.0,1,3.246,0.2222222222222222,20,15,15
88fe0689f0b4a82ee3e66d6552533cd7,f8a8fe49.json,training,edit,1,4,5,wrong color (expected 0),wrong_color,1.0,1,3.246,0.2222222222222222,20,15,15
88fe0689f0b4a82ee3e66d6552533cd7,f8a8fe49.json,training,edit,0,4,5,wrong color (expected 0),wrong_color,2.0,1,3.246,0.2222222222222222,20,15,15
88fe0689f0b4a82ee3e66d6552533cd7,f8a8fe49.json,training,edit,1,4,5,wrong color (expected 0),wrong_color,1.0,1,3.246,0.2222222222222222,20,15,15
a260ef88d40e08db9789fa78d0219231,f8a8fe49.json,training,edit,13,5,5,wrong color (expected 0),wrong_color,1.0,1,3.246,0.2222222222222222,20,15,15
a64b3a9f1c502e8cf228ef02287e9209,f8a8fe49.json,training,edit,13,9,5,wrong color (expected 0),wrong_color,1.0,1,3.246,0.2222222222222222,20,15,15
c623886065ada7cd006d849070a6c9ef,f8a8fe49.json,training,edit,5,3,2,wrong color (expected 0),wrong_color,4.0,0,3.246,0.2222222222222222,20,15,15
88fe0689f0b4a82ee3e66d6552533cd7,f8b3ba0a.json,training,edit,1,0,8,wrong color (expected one of 0/1),wrong_color,0.0,1,11.3075,0.3333333333333333,3,15,13
974d658fa30586821e0a56509a9c2eb8,f8b3ba0a.json,training,edit,1,0,8,wrong color (expected one of 0/1),wrong_color,0.0,1,11.3075,0.3333333333333333,3,15,13
974d658fa30586821e0a56509a9c2eb8,f8b3ba0a.json,training,edit,2,0,1,wrong color (expected one of 0/8),wrong_color,0.0,1,11.3075,0.3333333333333333,3,15,13
ab5520cf0d69c5eeecebc9f8486aca42,f8b3ba0a.json,training,edit,1,0,4,wrong color (expected one of 0/1),wrong_color,0.0,1,11.3075,0.3333333333333333,3,15,13
ddf05f205fcfa02743d9b53b6a4a887b,f8b3ba0a.json,training,edit,1,2,0,wrong color (expected 2),wrong_color,2.0,0,11.3075,0.3333333333333333,3,15,13
ddf05f205fcfa02743d9b53b6a4a887b,f8b3ba0a.json,training,edit,1,1,0,wrong color (expected 2),wrong_color,1.0,0,11.3075,0.3333333333333333,3,15,13
ddf05f205fcfa02743d9b53b6a4a887b,f8b3ba0a.json,training,edit,0,0,8,wrong color (expected one of 0/4),wrong_color,0.0,1,11.3075,0.3333333333333333,3,15,13
ddf05f205fcfa02743d9b53b6a4a887b,f8b3ba0a.json,training,edit,0,0,1,wrong color (expected one of 0/4),wrong_color,0.0,1,11.3075,0.3333333333333333,3,15,13
ddf05f205fcfa02743d9b53b6a4a887b,f8b3ba0a.json,training,edit,1,0,8,wrong color (expected one of 0/1),wrong_color,0.0,1,11.3075,0.3333333333333333,3,15,13
02ed2ff9368185366c19610d39a48a43,f8c80d96.json,training,edit,9,6,4,wrong color (expected one of 0/5),wrong_color,0.0,1,0.2665,0.2222222222222222,72,10,10
02ed2ff9368185366c19610d39a48a43,f8c80d96.json,training,edit,9,7,4,wrong color (expected one of 0/5),wrong_color,0.0,1,0.2665,0.2222222222222222,72,10,10
02ed2ff9368185366c19610d39a48a43,f8c80d96.json,training,edit,0,7,4,wrong color (expected one of 0/5),wrong_color,0.0,1,0.2665,0.2222222222222222,72,10,10
02ed2ff9368185366c19610d39a48a43,f8c80d96.json,training,edit,0,6,4,wrong color (expected one of 0/5),wrong_color,0.0,1,0.2665,0.2222222222222222,72,10,10
a98c60c3fbcf9948439944220ac84a3e,f8c80d96.json,training,edit,0,8,5,wrong color (expected one of 0/4),wrong_color,0.0,1,0.2665,0.2222222222222222,72,10,10
a98c60c3fbcf9948439944220ac84a3e,f8c80d96.json,training,edit,1,8,5,wrong color (expected one of 0/4),wrong_color,0.0,1,0.2665,0.2222222222222222,72,10,10
a98c60c3fbcf9948439944220ac84a3e,f8c80d96.json,training,edit,9,8,5,wrong color (expected one of 0/4),wrong_color,0.0,1,0.2665,0.2222222222222222,72,10,10
a98c60c3fbcf9948439944220ac84a3e,f8c80d96.json,training,edit,8,8,5,wrong color (expected one of 0/4),wrong_color,0.0,1,0.2665,0.2222222222222222,72,10,10
a98c60c3fbcf9948439944220ac84a3e,f8c80d96.json,training,edit,6,8,5,wrong color (expected one of 0/4),wrong_color,0.0,1,0.2665,0.2222222222222222,72,10,10
a98c60c3fbcf9948439944220ac84a3e,f8c80d96.json,training,edit,2,8,5,wrong color (expected one of 0/4),wrong_color,0.0,1,0.2665,0.2222222222222222,72,10,10
a98c60c3fbcf9948439944220ac84a3e,f8c80d96.json,training,edit,4,8,5,wrong color (expected one of 0/4),wrong_color,0.0,1,0.2665,0.2222222222222222,72,10,10
a98c60c3fbcf9948439944220ac84a3e,f8c80d96.json,training,edit,3,8,5,wrong color (expected one of 0/4),wrong_color,0.0,1,0.2665,0.2222222222222222,72,10,10
a98c60c3fbcf9948439944220ac84a3e,f8c80d96.json,training,edit,5,8,5,wrong color (expected one of 0/4),wrong_color,0.0,1,0.2665,0.2222222222222222,72,10,10
a98c60c3fbcf9948439944220ac84a3e,f8c80d96.json,training,edit,7,8,5,wrong color (expected one of 0/4),wrong_color,0.0,1,0.2665,0.2222222222222222,72,10,10
16780d6eac2d3a612f930fa627cd41eb,f8ff0b80.json,training,edit,1,0,6,wrong color (expected one of 0/1),wrong_color,0.0,1,9.4525,0.3333333333333333,3,12,12
16780d6eac2d3a612f930fa627cd41eb,f8ff0b80.json,training,edit,2,0,1,wrong color (expected one of 0/3),wrong_color,0.0,1,9.4525,0.3333333333333333,3,12,12
23609d6e8ff2ec858b2e02d424674908,f8ff0b80.json,training,edit,0,0,3,wrong color (expected one of 0/6),wrong_color,0.0,1,9.4525,0.3333333333333333,3,12,12
23609d6e8ff2ec858b2e02d424674908,f8ff0b80.json,training,edit,1,0,3,wrong color (expected one of 0/1),wrong_color,0.0,1,9.4525,0.3333333333333333,3,12,12
23609d6e8ff2ec858b2e02d424674908,f8ff0b80.json,training,edit,3,0,3,wrong color (expected 0),wrong_color,1.0,1,9.4525,0.3333333333333333,3,12,12
23609d6e8ff2ec858b2e02d424674908,f8ff0b80.json,training,edit,0,0,1,wrong color (expected one of 0/6),wrong_color,0.0,1,9.4525,0.3333333333333333,3,12,12
23609d6e8ff2ec858b2e02d424674908,f8ff0b80.json,training,edit,0,0,3,wrong color (expected one of 0/6),wrong_color,0.0,1,9.4525,0.3333333333333333,3,12,12
23609d6e8ff2ec858b2e02d424674908,f8ff0b80.json,training,edit,1,0,3,wrong color (expected one of 0/1),wrong_color,0.0,1,9.4525,0.3333333333333333,3,12,12
23609d6e8ff2ec858b2e02d424674908,f8ff0b80.json,training,edit,0,0,1,wrong color (expected one of 0/6),wrong_color,0.0,1,9.4525,0.3333333333333333,3,12,12
23609d6e8ff2ec858b2e02d424674908,f8ff0b80.json,training,edit,2,0,6,wrong color (expected one of 0/3),wrong_color,0.0,1,9.4525,0.3333333333333333,3,12,12
23609d6e8ff2ec858b2e02d424674908,f8ff0b80.json,training,edit,0,0,3,wrong color (expected one of 0/6),wrong_color,0.0,1,9.4525,0.3333333333333333,3,12,12
0017a2904e34497d578228a0912f2367,f9012d9b.json,training,edit,2,0,1,wrong color (expected 8),wrong_color,1.0,1,3.103,0.2222222222222222,6,7,7
0017a2904e34497d578228a0912f2367,f9012d9b.json,training,edit,1,1,1,wrong color (expected 8),wrong_color,1.0,1,3.103,0.2222222222222222,6,7,7
0017a2904e34497d578228a0912f2367,f9012d9b.json,training,edit,0,2,1,wrong color (expected 8),wrong_color,1.0,1,3.103,0.2222222222222222,6,7,7
0017a2904e34497d578228a0912f2367,f9012d9b.json,training,edit,2,0,0,wrong color (expected 8),wrong_color,1.0,0,3.103,0.2222222222222222,6,7,7
0017a2904e34497d578228a0912f2367,f9012d9b.json,training,edit,1,1,0,wrong color (expected 8),wrong_color,1.0,0,3.103,0.2222222222222222,6,7,7
0017a2904e34497d578228a0912f2367,f9012d9b.json,training,edit,0,2,0,wrong color (expected 8),wrong_color,1.0,0,3.103,0.2222222222222222,6,7,7
2e7d5ca3f138d5b3a952654f0b3e405c,f9012d9b.json,training,edit,1,1,1,wrong color (expected 8),wrong_color,1.0,1,3.103,0.2222222222222222,6,7,7
2e7d5ca3f138d5b3a952654f0b3e405c,f9012d9b.json,training,edit,1,1,0,wrong color (expected 8),wrong_color,1.0,0,3.103,0.2222222222222222,6,7,7
2e7d5ca3f138d5b3a952654f0b3e405c,f9012d9b.json,training,edit,1,1,1,wrong color (expected 8),wrong_color,1.0,1,3.103,0.2222222222222222,6,7,7
2e7d5ca3f138d5b3a952654f0b3e405c,f9012d9b.json,training,edit,0,2,1,wrong color (expected 8),wrong_color,1.0,1,3.103,0.2222222222222222,6,7,7
2e7d5ca3f138d5b3a952654f0b3e405c,f9012d9b.json,training,edit,1,1,0,wrong color (expected 8),wrong_color,1.0,0,3.103,0.2222222222222222,6,7,7
2e7d5ca3f138d5b3a952654f0b3e405c,f9012d9b.json,training,edit,0,0,0,wrong color (expected one of 1/8),wrong_color,0.0,0,3.103,0.2222222222222222,6,7,7
2e7d5ca3f138d5b3a952654f0b3e405c,f9012d9b.json,training,edit,0,2,0,wrong color (expected 8),wrong_color,1.0,0,3.103,0.2222222222222222,6,7,7
97da5a6d4139e31e47e05fbc5f7f799c,f9012d9b.json,training,edit,2,0,9,wrong color (expected 8),wrong_color,1.0,0,3.103,0.2222222222222222,6,7,7
97da5a6d4139e31e47e05fbc5f7f799c,f9012d9b.json,training,edit,1,0,9,wrong color (expected one of 1/8),wrong_color,0.0,0,3.103,0.2222222222222222,6,7,7
97da5a6d4139e31e47e05fbc5f7f799c,f9012d9b.json,training,edit,1,1,9,wrong color (expected 8),wrong_color,1.0,0,3.103,0.2222222222222222,6,7,7
b4d97dd14bcb2d4d0d05bd04928a7e2b,f9012d9b.json,training,edit,0,4,1,wrong color (expected 0),wrong_color,3.0,1,3.103,0.2222222222222222,6,7,7
b4d97dd14bcb2d4d0d05bd04928a7e2b,f9012d9b.json,training,edit,2,5,1,wrong color (expected 0),wrong_color,3.0,1,3.103,0.2222222222222222,6,7,7
b4d97dd14bcb2d4d0d05bd04928a7e2b,f9012d9b.json,training,edit,1,6,1,wrong color (expected 0),wrong_color,4.0,1,3.103,0.2222222222222222,6,7,7
ea1172b7221bde42e6a5235374647630,f9012d9b.json,training,edit,2,0,1,wrong color (expected 8),wrong_color,1.0,1,3.103,0.2222222222222222,6,7,7
ea1172b7221bde42e6a5235374647630,f9012d9b.json,training,edit,2,0,0,wrong color (expected 8),wrong_color,1.0,0,3.103,0.2222222222222222,6,7,7
2c730cf378fa751e079a8582beab9ad7,f9012d9b.json,training,edit,1,3,8,wrong color (expected 1),wrong_color,1.0,1,3.103,0.2222222222222222,6,7,7
2c730cf378fa751e079a8582beab9ad7,f9012d9b.json,training,edit,0,4,8,wrong color (expected 0),wrong_color,3.0,1,3.103,0.2222222222222222,6,7,7
2c730cf378fa751e079a8582beab9ad7,f9012d9b.json,training,edit,1,6,8,wrong color (expected 0),wrong_color,4.0,1,3.103,0.2222222222222222,6,7,7
2c730cf378fa751e079a8582beab9ad7,f9012d9b.json,training,edit,2,5,8,wrong color (expected 0),wrong_color,3.0,1,3.103,0.2222222222222222,6,7,7
2c730cf378fa751e079a8582beab9ad7,f9012d9b.json,training,edit,0,4,1,wrong color (expected 0),wrong_color,3.0,1,3.103,0.2222222222222222,6,7,7
2c730cf378fa751e079a8582beab9ad7,f9012d9b.json,training,edit,0,4,8,wrong color (expected 0),wrong_color,3.0,1,3.103,0.2222222222222222,6,7,7
2c730cf378fa751e079a8582beab9ad7,f9012d9b.json,training,edit,0,4,1,wrong color (expected 0),wrong_color,3.0,1,3.103,0.2222222222222222,6,7,7
2c730cf378fa751e079a8582beab9ad7,f9012d9b.json,training,edit,2,5,1,wrong color (expected 0),wrong_color,3.0,1,3.103,0.2222222222222222,6,7,7
2c730cf378fa751e079a8582beab9ad7,f9012d9b.json,training,edit,1,6,1,wrong color (expected 0),wrong_color,4.0,1,3.103,0.2222222222222222,6,7,7
8535b691c896c6d2b410e7ab8529853a,f9012d9b.json,training,edit,1,1,1,wrong color (expected 8),wrong_color,1.0,1,3.103,0.2222222222222222,6,7,7
8535b691c896c6d2b410e7ab8529853a,f9012d9b.json,training,edit,0,2,1,wrong color (expected 8),wrong_color,1.0,1,3.103,0.2222222222222222,6,7,7
c4d476d58119fdac1ed7f099e9e1715f,f9012d9b.json,training,edit,0,0,0,wrong color (expected one of 1/8),wrong_color,0.0,0,3.103,0.2222222222222222,6,7,7
c4d476d58119fdac1ed7f099e9e1715f,f9012d9b.json,training,edit,0,1,0,wrong color (expected one of 1/8),wrong_color,0.0,0,3.103,0.2222222222222222,6,7,7
c4d476d58119fdac1ed7f099e9e1715f,f9012d9b.json,training,edit,1,1,0,wrong color (expected 8),wrong_color,1.0,0,3.103,0.2222222222222222,6,7,7
c4d476d58119fdac1ed7f099e9e1715f,f9012d9b.json,training,edit,1,0,0,wrong color (expected one of 1/8),wrong_color,0.0,0,3.103,0.2222222222222222,6,7,7
c4d476d58119fdac1ed7f099e9e1715f,f9012d9b.json,training,edit,2,0,1,wrong color (expected 8),wrong_color,1.0,1,3.103,0.2222222222222222,6,7,7
c4d476d58119fdac1ed7f099e9e1715f,f9012d9b.json,training,edit,2,0,0,wrong color (expected 8),wrong_color,1.0,0,3.103,0.2222222222222222,6,7,7
e709577bc7380f4fd83534d7542c58f7,fafffa47.json,training,floodfill,1,1,2,wrong color (expected 0),wrong_color,1.0,1,1.16,0.2222222222222222,7,6,3
87710a82e147a65a756d6428792f4bdb,fafffa47.json,training,edit,0,1,1,wrong color (expected 0),wrong_color,1.0,0,1.16,0.2222222222222222,7,6,3
87710a82e147a65a756d6428792f4bdb,fafffa47.json,training,edit,0,2,1,wrong color (expected one of 0/9),wrong_color,0.0,0,1.16,0.2222222222222222,7,6,3
87710a82e147a65a756d6428792f4bdb,fafffa47.json,training,edit,1,1,1,wrong color (expected 0),wrong_color,1.0,0,1.16,0.2222222222222222,7,6,3
87710a82e147a65a756d6428792f4bdb,fafffa47.json,training,edit,2,0,1,wrong color (expected one of 0/9),wrong_color,0.0,0,1.16,0.2222222222222222,7,6,3
87710a82e147a65a756d6428792f4bdb,fafffa47.json,training,edit,3,1,0,wrong color (expected 1),wrong_color,1.0,1,1.16,0.2222222222222222,7,6,3
87710a82e147a65a756d6428792f4bdb,fafffa47.json,training,edit,3,2,0,wrong color (expected 1),wrong_color,1.0,1,1.16,0.2222222222222222,7,6,3
87710a82e147a65a756d6428792f4bdb,fafffa47.json,training,edit,4,1,0,wrong color (expected 1),wrong_color,2.0,1,1.16,0.2222222222222222,7,6,3
87710a82e147a65a756d6428792f4bdb,fafffa47.json,training,edit,5,0,0,wrong color (expected 1),wrong_color,3.0,1,1.16,0.2222222222222222,7,6,3
87710a82e147a65a756d6428792f4bdb,fafffa47.json,training,edit,2,1,7,wrong color (expected one of 0/2),wrong_color,0.0,0,1.16,0.2222222222222222,7,6,3
87710a82e147a65a756d6428792f4bdb,fafffa47.json,training,edit,1,0,7,wrong color (expected one of 0/2),wrong_color,0.0,0,1.16,0.2222222222222222,7,6,3
1337f45837efc2348db7048836e9c2c7,fcb5c309.json,training,edit,8,0,8,wrong color (expected 0),wrong_color,1.0,1,5.3635,0.2222222222222222,46,17,17
1337f45837efc2348db7048836e9c2c7,fcb5c309.json,training,edit,9,0,8,wrong color (expected 0),wrong_color,2.0,1,5.3635,0.2222222222222222,46,17,17
1337f45837efc2348db7048836e9c2c7,fcb5c309.json,training,edit,10,0,8,wrong color (expected 0),wrong_color,3.0,1,5.3635,0.2222222222222222,46,17,17
1337f45837efc2348db7048836e9c2c7,fcb5c309.json,training,edit,11,0,8,wrong color (expected 0),wrong_color,4.0,1,5.3635,0.2222222222222222,46,17,17
1337f45837efc2348db7048836e9c2c7,fcb5c309.json,training,edit,12,0,8,wrong color (expected 0),wrong_color,5.0,1,5.3635,0.2222222222222222,46,17,17
1337f45837efc2348db7048836e9c2c7,fcb5c309.json,training,edit,13,0,8,wrong color (expected 0),wrong_color,6.0,1,5.3635,0.2222222222222222,46,17,17
1337f45837efc2348db7048836e9c2c7,fcb5c309.json,training,edit,14,0,8,wrong color (expected 0),wrong_color,7.0,1,5.3635,0.2222222222222222,46,17,17
1337f45837efc2348db7048836e9c2c7,fcb5c309.json,training,edit,15,0,8,wrong color (expected 0),wrong_color,8.0,1,5.3635,0.2222222222222222,46,17,17
1337f45837efc2348db7048836e9c2c7,fcb5c309.json,training,edit,16,0,8,wrong color (expected 0),wrong_color,9.0,1,5.3635,0.2222222222222222,46,17,17
1337f45837efc2348db7048836e9c2c7,fcb5c309.json,training,edit,16,1,8,wrong color (expected 0),wrong_color,9.0,1,5.3635,0.2222222222222222,46,17,17
1337f45837efc2348db7048836e9c2c7,fcb5c309.json,training,edit,16,2,8,wrong color (expected 0),wrong_color,9.0,1,5.3635,0.2222222222222222,46,17,17
