participant_id,task_name,task_type,n_off_path,n_edit_steps,n_target_cells,frac_wrong_color,frac_wrong_coord,mean_dist_to_target,rand_baseline_dist,dist_delta,color_relevance,rand_baseline_color,color_delta,off_path_rate
e6210f1ee7117b9150301badf4abb2b5,f5b8619d.json,training,0,0,0,,,,,,,0.0,,
e6f7e9fc0c780921eb4b746e269ab07b,f5b8619d.json,training,0,0,0,,,,,,,0.0,,
efe9ce9869ede985a278d211b5fea1cf,f5b8619d.json,training,0,0,0,,,,,,,0.0,,
f5a760cb5c223e7ccb8eb34c94844e35,f5b8619d.json,training,0,0,0,,,,,,,0.0,,
f6d78a701cacf63e90e876a1dee62444,f5b8619d.json,training,7,7,57,1.0,0.0,0.5714285714285714,0.0985,-0.47292857142857136,1.0,0.3333333333333333,0.6666666666666667,0.12280701754385964
205add2a57bd58ca605f5288ad72eabf,f5b8619d.json,training,0,0,0,,,,,,,0.0,,
5c8a3bdd860e01aa97ef1f87d066b48d,f5b8619d.json,training,0,0,0,,,,,,,0.0,,
974d658fa30586821e0a56509a9c2eb8,f5b8619d.json,training,0,0,0,,,,,,,0.0,,
a260ef88d40e08db9789fa78d0219231,f5b8619d.json,training,0,0,0,,,,,,,0.0,,
c4d7f14b98396b99394466442461460d,f5b8619d.json,training,0,0,0,,,,,,,0.0,,
2780ccc98ed0d1462225fa8fc5409508,f76d97a5.json,training,0,0,0,,,,,,,0.0,,
2b06355cea411af7a6fa212c90eb3c6d,f76d97a5.json,training,0,0,0,,,,,,,0.0,,
468133debd1059f212dc2013d14d463d,f76d97a5.json,training,16,16,25,1.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,-0.2222222222222222,0.64
5a3f3824dd4e1b0ec4df317c010a9343,f76d97a5.json,training,0,0,0,,,,,,,0.0,,
6cefab1ec9368a792cd51554b4187a5d,f76d97a5.json,training,0,0,0,,,,,,,0.0,,
7c3f0d5ec05185be127ab78876395426,f76d97a5.json,training,16,16,25,1.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,-0.2222222222222222,0.64
8b9717aac8bb61039ed58c387e4fa250,f76d97a5.json,training,2,2,25,1.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,-0.2222222222222222,0.08
916251189d43363bfb58a1ea26f302ee,f76d97a5.json,training,0,0,0,,,,,,,0.0,,
9a0d9fcb2f0772dd8ac4d42605f1d866,f76d97a5.json,training,0,0,0,,,,,,,0.0,,
9c5561e0b4a04965e9827c50d369bfb8,f76d97a5.json,training,0,0,0,,,,,,,0.0,,
af9bf0ddc3abdff8b566e97216d41dd6,f76d97a5.json,training,0,0,0,,,,,,,0.0,,
bf66a164234034d4709666dc364c8d55,f76d97a5.json,training,0,0,0,,,,,,,0.0,,
eba2a92544ddf47684572e689664bec9,f76d97a5.json,training,0,0,0,,,,,,,0.0,,
eea7c398992fe15d1e26fef397ad81c7,f76d97a5.json,training,0,0,0,,,,,,,0.0,,
02ed2ff9368185366c19610d39a48a43,f8a8fe49.json,training,2,2,20,1.0,0.0,1.5,3.246,1.746,0.5,0.2222222222222222,0.2777777777777778,0.1
4498e7fd3e811b883afa98ece42455c1,f8a8fe49.json,training,0,0,0,,,,,,,0.0,,
47b3e2bed3b74a15fc88d7a4835aca34,f8a8fe49.json,training,0,0,0,,,,,,,0.0,,
5ce2b56ad88ba85e1d3ec99b46ebf978,f8a8fe49.json,training,0,0,0,,,,,,,0.0,,
7b1f4554bd5281b869e2275fc62f5736,f8a8fe49.json,training,0,0,0,,,,,,,0.0,,
88fe0689f0b4a82ee3e66d6552533cd7,f8a8fe49.json,training,17,17,20,1.0,0.0,1.2352941176470589,3.246,2.010705882352941,0.9411764705882353,0.2222222222222222,0.7189542483660131,0.85
8ae646eb2a9292275bc71f6acc258e94,f8a8fe49.json,training,0,0,0,,,,,,,0.0,,
9086ad400185d32b408e7cfc6aa535c3,f8a8fe49.json,training,0,0,0,,,,,,,0.0,,
974d658fa30586821e0a56509a9c2eb8,f8a8fe49.json,training,0,0,0,,,,,,,0.0,,
a260ef88d40e08db9789fa78d0219231,f8a8fe49.json,training,1,1,20,1.0,0.0,1.0,3.246,2.246,1.0,0.2222222222222222,0.7777777777777778,0.05
a64b3a9f1c502e8cf228ef02287e9209,f8a8fe49.json,training,1,1,20,1.0,0.0,1.0,3.246,2.246,1.0,0.2222222222222222,0.7777777777777778,0.05
a887942f6d2e8261d80c0256f9bd0ac2,f8a8fe49.json,training,0,0,0,,,,,,,0.0,,
ae3861ba6649329e8f4472a1d335e9fa,f8a8fe49.json,training,0,0,0,,,,,,,0.0,,
b7fcefd82239384c2f003f4353d733fc,f8a8fe49.json,training,0,0,0,,,,,,,0.0,,
c623886065ada7cd006d849070a6c9ef,f8a8fe49.json,training,1,1,20,1.0,0.0,4.0,3.246,-0.754,0.0,0.2222222222222222,-0.2222222222222222,0.05
f6d78a701cacf63e90e876a1dee62444,f8a8fe49.json,training,0,0,0,,,,,,,0.0,,
a6424e5763277004b734ae5cfdeba15f,f8a8fe49.json,training,0,0,0,,,,,,,0.0,,
1b4e4dceb7c4085c36335490034040a2,f8b3ba0a.json,training,1,0,3,,,,11.3075,,,0.3333333333333333,,0.3333333333333333
1c080be9b13716a5ded704cc9291fb06,f8b3ba0a.json,training,0,0,0,,,,,,,0.0,,
47b3e2bed3b74a15fc88d7a4835aca34,f8b3ba0a.json,training,2,0,3,,,,11.3075,,,0.3333333333333333,,0.6666666666666666
5a53612936c46f1746ed9b2caec28307,f8b3ba0a.json,training,0,0,0,,,,,,,0.0,,
88fe0689f0b4a82ee3e66d6552533cd7,f8b3ba0a.json,training,2,1,3,1.0,0.0,0.0,11.3075,11.3075,1.0,0.3333333333333333,0.6666666666666667,0.6666666666666666
8ae646eb2a9292275bc71f6acc258e94,f8b3ba0a.json,training,2,0,3,,,,11.3075,,,0.3333333333333333,,0.6666666666666666
974d658fa30586821e0a56509a9c2eb8,f8b3ba0a.json,training,2,2,3,1.0,0.0,0.0,11.3075,11.3075,1.0,0.3333333333333333,0.6666666666666667,0.6666666666666666
a260ef88d40e08db9789fa78d0219231,f8b3ba0a.json,training,0,0,0,,,,,,,0.0,,
a6424e5763277004b734ae5cfdeba15f,f8b3ba0a.json,training,0,0,0,,,,,,,0.0,,
ab5520cf0d69c5eeecebc9f8486aca42,f8b3ba0a.json,training,1,1,3,1.0,0.0,0.0,11.3075,11.3075,1.0,0.3333333333333333,0.6666666666666667,0.3333333333333333
aecf991625649099e19bcccacdba776f,f8b3ba0a.json,training,1,0,3,,,,11.3075,,,0.3333333333333333,,0.3333333333333333
b5e86c67c590fe50f395a06ae8f8801e,f8b3ba0a.json,training,0,0,0,,,,,,,0.0,,
ddf05f205fcfa02743d9b53b6a4a887b,f8b3ba0a.json,training,5,5,3,1.0,0.0,0.6,11.3075,10.7075,0.6,0.3333333333333333,0.26666666666666666,1.6666666666666667
a98c60c3fbcf9948439944220ac84a3e,f8b3ba0a.json,training,0,0,0,,,,,,,0.0,,
a3cd9aab2930801124d942a3dd435e93,f8b3ba0a.json,training,0,0,0,,,,,,,0.0,,
02ed2ff9368185366c19610d39a48a43,f8c80d96.json,training,4,4,72,1.0,0.0,0.0,0.2665,0.2665,1.0,0.2222222222222222,0.7777777777777778,0.05555555555555555
3ebdc1cb74e9f8f6017a9114d8d7a535,f8c80d96.json,training,0,0,0,,,,,,,0.0,,
7b1f4554bd5281b869e2275fc62f5736,f8c80d96.json,training,0,0,0,,,,,,,0.0,,
8ae646eb2a9292275bc71f6acc258e94,f8c80d96.json,training,0,0,0,,,,,,,0.0,,
a260ef88d40e08db9789fa78d0219231,f8c80d96.json,training,0,0,0,,,,,,,0.0,,
cf1e8375d3db58db14aaeb747b18886a,f8c80d96.json,training,0,0,0,,,,,,,0.0,,
1337f45837efc2348db7048836e9c2c7,f8c80d96.json,training,0,0,0,,,,,,,0.0,,
16780d6eac2d3a612f930fa627cd41eb,f8c80d96.json,training,0,0,0,,,,,,,0.0,,
1c080be9b13716a5ded704cc9291fb06,f8c80d96.json,training,0,0,0,,,,,,,0.0,,
4498e7fd3e811b883afa98ece42455c1,f8c80d96.json,training,0,0,0,,,,,,,0.0,,
c9807d2c0853cc1774dc784481845d97,f8c80d96.json,training,0,0,0,,,,,,,0.0,,
fd255fa58a7b6c1a608603fc593e02ce,f8c80d96.json,training,0,0,0,,,,,,,0.0,,
974d658fa30586821e0a56509a9c2eb8,f8c80d96.json,training,0,0,0,,,,,,,0.0,,
a98c60c3fbcf9948439944220ac84a3e,f8c80d96.json,training,10,10,72,1.0,0.0,0.0,0.2665,0.2665,1.0,0.2222222222222222,0.7777777777777778,0.1388888888888889
09f86a600661502b32236459ea61d808,f8ff0b80.json,training,1,0,3,,,,9.4525,,,0.3333333333333333,,0.3333333333333333
16780d6eac2d3a612f930fa627cd41eb,f8ff0b80.json,training,2,2,3,1.0,0.0,0.0,9.4525,9.4525,1.0,0.3333333333333333,0.6666666666666667,0.6666666666666666
2135afaba3a7c986f847be20f2bcb136,f8ff0b80.json,training,0,0,0,,,,,,,0.0,,
23609d6e8ff2ec858b2e02d424674908,f8ff0b80.json,training,12,9,3,1.0,0.0,0.1111111111111111,9.4525,9.34138888888889,1.0,0.3333333333333333,0.6666666666666667,4.0
3cf5af38a6e379e380fc16f104e83d67,f8ff0b80.json,training,0,0,0,,,,,,,0.0,,
4c121794a4acd0b58c6f9101923a9543,f8ff0b80.json,training,0,0,0,,,,,,,0.0,,
9cad9022d90c9846a6abf2f5b5fb52aa,f8ff0b80.json,training,0,0,0,,,,,,,0.0,,
a1726e860b2b9ee81c63be858359d19e,f8ff0b80.json,training,1,0,3,,,,9.4525,,,0.3333333333333333,,0.3333333333333333
ae3861ba6649329e8f4472a1d335e9fa,f8ff0b80.json,training,0,0,0,,,,,,,0.0,,
b46a65d67de470601171457d85541d01,f8ff0b80.json,training,1,0,3,,,,9.4525,,,0.3333333333333333,,0.3333333333333333
b7fcefd82239384c2f003f4353d733fc,f8ff0b80.json,training,0,0,0,,,,,,,0.0,,
e709577bc7380f4fd83534d7542c58f7,f8ff0b80.json,training,0,0,0,,,,,,,0.0,,
f076bb4cb6e46d77872910f2120690e4,f8ff0b80.json,training,0,0,0,,,,,,,0.0,,
f649d6eb34f7b0ab966dcb6a36e60146,f8ff0b80.json,training,0,0,0,,,,,,,0.0,,
fd255fa58a7b6c1a608603fc593e02ce,f8ff0b80.json,training,2,0,3,,,,9.4525,,,0.3333333333333333,,0.6666666666666666
02ed2ff9368185366c19610d39a48a43,f8ff0b80.json,training,0,0,0,,,,,,,0.0,,
1337f45837efc2348db7048836e9c2c7,f8ff0b80.json,training,0,0,0,,,,,,,0.0,,
8324e0c2189d201845307de1599c5742,f8ff0b80.json,training,0,0,0,,,,,,,0.0,,
66353f2128854f264819ef91e415aaf0,f8ff0b80.json,training,1,0,3,,,,9.4525,,,0.3333333333333333,,0.3333333333333333
0017a2904e34497d578228a0912f2367,f9012d9b.json,training,6,6,6,1.0,0.0,1.0,3.103,2.103,0.5,0.2222222222222222,0.2777777777777778,1.0
1a3e36c59bdf2307e4133574eb601345,f9012d9b.json,training,0,0,0,,,,,,,0.0,,
2e7d5ca3f138d5b3a952654f0b3e405c,f9012d9b.json,training,9,7,6,1.0,0.0,0.8571428571428571,3.103,2.245857142857143,0.42857142857142855,0.2222222222222222,0.20634920634920634,1.5
34f7e4efcb37ae73f626d6a331b50cc1,f9012d9b.json,training,0,0,0,,,,,,,0.0,,
5106f81a3451091e5b4732254e974268,f9012d9b.json,training,0,0,0,,,,,,,0.0,,
5ceaf89932280233189336e8c517ef9b,f9012d9b.json,training,0,0,0,,,,,,,0.0,,
60961232d00d04a020d7581a31a45ae9,f9012d9b.json,training,0,0,0,,,,,,,0.0,,
8a6618e02b27c51ec7af66e0482f9598,f9012d9b.json,training,0,0,0,,,,,,,0.0,,
97da5a6d4139e31e47e05fbc5f7f799c,f9012d9b.json,training,5,3,6,1.0,0.0,0.6666666666666666,3.103,2.4363333333333337,0.0,0.2222222222222222,-0.2222222222222222,0.8333333333333334
b4d97dd14bcb2d4d0d05bd04928a7e2b,f9012d9b.json,training,3,3,6,1.0,0.0,3.3333333333333335,3.103,-0.23033333333333328,1.0,0.2222222222222222,0.7777777777777778,0.5
ca10f9fa3b6c0be47a8f8df216bec019,f9012d9b.json,training,0,0,0,,,,,,,0.0,,
ea1172b7221bde42e6a5235374647630,f9012d9b.json,training,2,2,6,1.0,0.0,1.0,3.103,2.103,0.5,0.2222222222222222,0.2777777777777778,0.3333333333333333
2c730cf378fa751e079a8582beab9ad7,f9012d9b.json,training,9,9,6,1.0,0.0,3.0,3.103,0.1030000000000002,1.0,0.2222222222222222,0.7777777777777778,1.5
8535b691c896c6d2b410e7ab8529853a,f9012d9b.json,training,2,2,6,1.0,0.0,1.0,3.103,2.103,1.0,0.2222222222222222,0.7777777777777778,0.3333333333333333
a0f38b9a45451557246895e3d404e584,f9012d9b.json,training,0,0,0,,,,,,,0.0,,
c4d476d58119fdac1ed7f099e9e1715f,f9012d9b.json,training,6,6,6,1.0,0.0,0.5,3.103,2.603,0.16666666666666666,0.2222222222222222,-0.05555555555555555,1.0
f19b058ef0092b8ff31f580c73e9dc51,f9012d9b.json,training,0,0,0,,,,,,,0.0,,
2f3c34f6804cc1410db866e589d5c3dc,f9012d9b.json,training,0,0,0,,,,,,,0.0,,
a887942f6d2e8261d80c0256f9bd0ac2,fafffa47.json,training,0,0,0,,,,,,,0.0,,
e709577bc7380f4fd83534d7542c58f7,fafffa47.json,training,1,1,7,1.0,0.0,1.0,1.16,0.15999999999999992,1.0,0.2222222222222222,0.7777777777777778,0.14285714285714285
fcb244a86ddc5371c7c368d001d8cb7a,fafffa47.json,training,0,0,0,,,,,,,0.0,,
fd255fa58a7b6c1a608603fc593e02ce,fafffa47.json,training,0,0,0,,,,,,,0.0,,
3cf5af38a6e379e380fc16f104e83d67,fafffa47.json,training,0,0,0,,,,,,,0.0,,
815986302ee59b40b7d4b7a486a5ceaf,fafffa47.json,training,0,0,0,,,,,,,0.0,,
87710a82e147a65a756d6428792f4bdb,fafffa47.json,training,11,10,7,1.0,0.0,0.9,1.16,0.2599999999999999,0.4,0.2222222222222222,0.1777777777777778,1.5714285714285714
e50624c58c0db044b7a82f65e89f295d,fafffa47.json,training,0,0,0,,,,,,,0.0,,
1337f45837efc2348db7048836e9c2c7,fcb5c309.json,training,61,59,46,1.0,0.0,6.9491525423728815,5.3635,-1.5856525423728813,1.0,0.2222222222222222,0.7777777777777778,1.326086956521739
2e8f1363396592b38b2f8f0db0f987ed,fcb5c309.json,training,3,1,46,1.0,0.0,0.0,5.3635,5.3635,1.0,0.2222222222222222,0.7777777777777778,0.06521739130434782
3cf5af38a6e379e380fc16f104e83d67,fcb5c309.json,training,0,0,0,,,,,,,0.0,,
3d21505b62cc8e87d686efaa57930aa1,fcb5c309.json,training,0,0,0,,,,,,,0.0,,
3ebdc1cb74e9f8f6017a9114d8d7a535,fcb5c309.json,training,49,47,46,1.0,0.0,0.3829787234042553,5.3635,4.980521276595745,0.19148936170212766,0.2222222222222222,-0.03073286052009455,1.065217391304348
6026d2563d049de8566b85ce9dd27830,fcb5c309.json,training,46,44,46,1.0,0.0,8.977272727272727,5.3635,-3.6137727272727265,1.0,0.2222222222222222,0.7777777777777778,1.0
96272dec10d650fcc9002e47bc766a63,fcb5c309.json,training,0,0,0,,,,,,,0.0,,
a64b3a9f1c502e8cf228ef02287e9209,fcb5c309.json,training,2,0,46,,,,5.3635,,,0.2222222222222222,,0.043478260869565216
aad2c72c4cd6813a84d879f68572cfb3,fcb5c309.json,training,0,0,0,,,,,,,0.0,,
ab5520cf0d69c5eeecebc9f8486aca42,fcb5c309.json,training,2,2,46,1.0,0.0,1.0,5.3635,4.3635,1.0,0.2222222222222222,0.7777777777777778,0.043478260869565216
e709577bc7380f4fd83534d7542c58f7,fcb5c309.json,training,0,0,0,,,,,,,0.0,,
fd255fa58a7b6c1a608603fc593e02ce,fcb5c309.json,training,2,0,46,,,,5.3635,,,0.2222222222222222,,0.043478260869565216
1c080be9b13716a5ded704cc9291fb06,fcb5c309.json,training,0,0,0,,,,,,,0.0,,
75a64f8ae6bf4858060d7a3d0301efc4,fcb5c309.json,training,0,0,0,,,,,,,0.0,,
95ff15b5fe14938f30074abf710314b5,fcb5c309.json,training,0,0,0,,,,,,,0.0,,
d9371b8b280cc7811af6185e3153771b,fcb5c309.json,training,0,0,0,,,,,,,0.0,,
b46a65d67de470601171457d85541d01,fcb5c309.json,training,0,0,0,,,,,,,0.0,,
0edcb9301e887ce38a36c59fe396a121,fcc82909.json,training,0,0,0,,,,,,,0.0,,
1be42830763d3b3880e377b963b5d8bf,fcc82909.json,training,2,2,18,1.0,0.0,1.0,1.873,0.873,0.5,0.1111111111111111,0.3888888888888889,0.1111111111111111
3cf5af38a6e379e380fc16f104e83d67,fcc82909.json,training,8,8,18,1.0,0.0,1.375,1.873,0.498,1.0,0.1111111111111111,0.8888888888888888,0.4444444444444444
5c8a3bdd860e01aa97ef1f87d066b48d,fcc82909.json,training,0,0,0,,,,,,,0.0,,
88fe0689f0b4a82ee3e66d6552533cd7,fcc82909.json,training,0,0,0,,,,,,,0.0,,
a260ef88d40e08db9789fa78d0219231,fcc82909.json,training,0,0,0,,,,,,,0.0,,
a5da33046a48287fc16d26e79a732406,fcc82909.json,training,1,1,18,1.0,0.0,3.0,1.873,-1.127,0.0,0.1111111111111111,-0.1111111111111111,0.05555555555555555
a64b3a9f1c502e8cf228ef02287e9209,fcc82909.json,training,1,1,18,1.0,0.0,1.0,1.873,0.873,1.0,0.1111111111111111,0.8888888888888888,0.05555555555555555
e709577bc7380f4fd83534d7542c58f7,fcc82909.json,training,0,0,0,,,,,,,0.0,,
f889172bfc0984049bf129f81c9c9782,fcc82909.json,training,0,0,0,,,,,,,0.0,,
fd255fa58a7b6c1a608603fc593e02ce,fcc82909.json,training,1,1,18,1.0,0.0,1.0,1.873,0.873,1.0,0.1111111111111111,0.8888888888888888,0.05555555555555555
556acf9442b2d6cf9868991f7c2c729e,fcc82909.json,training,0,0,0,,,,,,,0.0,,
1337f45837efc2348db7048836e9c2c7,fcc82909.json,training,0,0,0,,,,,,,0.0,,
1be42830763d3b3880e377b963b5d8bf,feca6190.json,training,7,6,399,1.0,0.0,0.0,0.001,0.001,1.0,0.5555555555555556,0.4444444444444444,0.017543859649122806
2135afaba3a7c986f847be20f2bcb136,feca6190.json,training,12,12,399,1.0,0.0,0.0,0.001,0.001,1.0,0.5555555555555556,0.4444444444444444,0.03007518796992481
3d21505b62cc8e87d686efaa57930aa1,feca6190.json,training,2,2,399,1.0,0.0,0.0,0.001,0.001,1.0,0.5555555555555556,0.4444444444444444,0.005012531328320802
cd433c4f94e5f6ea155aa3324d340775,feca6190.json,training,9,9,399,1.0,0.0,0.0,0.001,0.001,1.0,0.5555555555555556,0.4444444444444444,0.022556390977443608
e709577bc7380f4fd83534d7542c58f7,feca6190.json,training,59,59,399,1.0,0.0,0.0,0.001,0.001,1.0,0.5555555555555556,0.4444444444444444,0.14786967418546365
f889172bfc0984049bf129f81c9c9782,feca6190.json,training,58,58,399,1.0,0.0,0.0,0.001,0.001,1.0,0.5555555555555556,0.4444444444444444,0.14536340852130325
16780d6eac2d3a612f930fa627cd41eb,feca6190.json,training,53,52,399,1.0,0.0,0.0,0.001,0.001,1.0,0.5555555555555556,0.4444444444444444,0.13283208020050125
1b4e4dceb7c4085c36335490034040a2,feca6190.json,training,19,19,399,1.0,0.0,0.0,0.001,0.001,1.0,0.5555555555555556,0.4444444444444444,0.047619047619047616
5ce2b56ad88ba85e1d3ec99b46ebf978,feca6190.json,training,45,45,399,1.0,0.0,0.0,0.001,0.001,1.0,0.5555555555555556,0.4444444444444444,0.11278195488721804
60fa4555ae5099df9f8f383217718cb4,feca6190.json,training,1,1,399,1.0,0.0,0.0,0.001,0.001,1.0,0.5555555555555556,0.4444444444444444,0.002506265664160401
7c5a2b7aa2e0d2f7d2b8d75764a8077f,feca6190.json,training,1,1,399,1.0,0.0,0.0,0.001,0.001,1.0,0.5555555555555556,0.4444444444444444,0.002506265664160401
2135afaba3a7c986f847be20f2bcb136,ff28f65a.json,training,0,0,0,,,,,,,0.0,,
2a1e5044e12921b39732edc9df88d871,ff28f65a.json,training,8,6,6,1.0,0.0,0.8333333333333334,2.6665,1.8331666666666666,1.0,0.2222222222222222,0.7777777777777778,1.3333333333333333
5ce2b56ad88ba85e1d3ec99b46ebf978,ff28f65a.json,training,0,0,0,,,,,,,0.0,,
75a64f8ae6bf4858060d7a3d0301efc4,ff28f65a.json,training,0,0,0,,,,,,,0.0,,
79c4bc130701b592b83f489ddb155ca2,ff28f65a.json,training,0,0,0,,,,,,,0.0,,
9cad9022d90c9846a6abf2f5b5fb52aa,ff28f65a.json,training,0,0,0,,,,,,,0.0,,
a5da33046a48287fc16d26e79a732406,ff28f65a.json,training,2,0,6,,,,2.6665,,,0.2222222222222222,,0.3333333333333333
cd433c4f94e5f6ea155aa3324d340775,ff28f65a.json,training,1,0,6,,,,2.6665,,,0.2222222222222222,,0.16666666666666666
d692f427dcd1a02b5b4faa2fd698291b,ff28f65a.json,training,2,0,6,,,,2.6665,,,0.2222222222222222,,0.3333333333333333
f734e039db9a809f42ce2083f573019d,ff28f65a.json,training,0,0,0,,,,,,,0.0,,
f984748a41d3738c92032ce339074ab5,ff28f65a.json,training,0,0,0,,,,,,,0.0,,
fcaec52804bd12d961cad270ff98c0f3,ff28f65a.json,training,0,0,0,,,,,,,0.0,,
66353f2128854f264819ef91e415aaf0,ff28f65a.json,training,0,0,0,,,,,,,0.0,,
a64b3a9f1c502e8cf228ef02287e9209,ff28f65a.json,training,1,1,6,1.0,0.0,0.0,2.6665,2.6665,1.0,0.2222222222222222,0.7777777777777778,0.16666666666666666
e13f835cab765619a96c578f3fa3eca6,ff805c23.json,training,0,0,0,,,,,,,0.0,,
d33fd1151d22aab2dd159b33de481962,00576224.json,evaluation,3,3,32,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1305,-0.2028333333333333,1.0,0.4444444444444444,0.5555555555555556,0.09375
f237cf8e00a3a5dbd70bf4b77dbda751,00576224.json,evaluation,0,0,0,,,,,,,0.0,,
7d898e556dbd357e5a2d1fabe1636f34,00576224.json,evaluation,1,1,32,1.0,0.0,0.0,0.1305,0.1305,1.0,0.4444444444444444,0.5555555555555556,0.03125
215ca74cc86a5cb7cd186d5874583ab6,00576224.json,evaluation,6,6,32,1.0,0.0,0.0,0.1305,0.1305,0.8333333333333334,0.4444444444444444,0.38888888888888895,0.1875
151891d80ec95e0a0c0f39c51d2190ee,009d5c81.json,evaluation,0,0,0,,,,,,,0.0,,
22fabcb92d8909e75c71f892ca2a586f,009d5c81.json,evaluation,0,0,0,,,,,,,0.0,,
8ae1351037f9d448271754e193b32813,009d5c81.json,evaluation,0,0,0,,,,,,,0.0,,
c926df77eb0e5df2def7da3c45ade105,009d5c81.json,evaluation,0,0,0,,,,,,,0.0,,
dbf5aed4e58be81e9bafd9c17fceb3ca,009d5c81.json,evaluation,1,1,32,1.0,0.0,1.0,2.849,1.8490000000000002,1.0,0.2222222222222222,0.7777777777777778,0.03125
ce9463c8493edfde34bc479caa2cb518,009d5c81.json,evaluation,0,0,0,,,,,,,0.0,,
b4fa05fa14501d1f8c49e8c5bce6802f,009d5c81.json,evaluation,0,0,0,,,,,,,0.0,,
3ed0d976ac32be20fb16a25f5a87bf5e,00dbd492.json,evaluation,0,0,0,,,,,,,0.0,,
42901fb64e19a320cb93d7443cfc43d4,00dbd492.json,evaluation,0,0,0,,,,,,,0.0,,
43da1d967f6537bf26e5aeb65e80e154,00dbd492.json,evaluation,1,1,88,1.0,0.0,3.0,2.363,-0.637,0.0,0.3333333333333333,-0.3333333333333333,0.011363636363636364
4aec1e1cc96be88b468ef7c7f47786af,00dbd492.json,evaluation,0,0,0,,,,,,,0.0,,
7372c9fb3779ad27feda213a99b4184c,00dbd492.json,evaluation,1,1,88,1.0,0.0,1.0,2.363,1.363,1.0,0.3333333333333333,0.6666666666666667,0.011363636363636364
9a2397cc1d145b1aff7a69a7fb51e3ff,00dbd492.json,evaluation,47,47,88,1.0,0.0,0.9361702127659575,2.363,1.4268297872340425,0.10638297872340426,0.3333333333333333,-0.22695035460992907,0.5340909090909091
a7c1cb7943aef8aad6a9cdf80173a16d,00dbd492.json,evaluation,0,0,0,,,,,,,0.0,,
a8e9ca1094cdf6f9a45d76fde6f8cf30,00dbd492.json,evaluation,0,0,0,,,,,,,0.0,,
d4fee4528893c8df4c42f0e2ff164c1a,00dbd492.json,evaluation,0,0,0,,,,,,,0.0,,
da5f676ff7bf11f6cd4781fac5a4e230,00dbd492.json,evaluation,0,0,0,,,,,,,0.0,,
f81e4e8436314e34b86f0d9183cc0139,00dbd492.json,evaluation,2,2,88,1.0,0.0,2.5,2.363,-0.137,0.0,0.3333333333333333,-0.3333333333333333,0.022727272727272728
b1c1712928fbbc26d23740051e410a0d,00dbd492.json,evaluation,4,4,88,1.0,0.0,1.0,2.363,1.363,0.5,0.3333333333333333,0.16666666666666669,0.045454545454545456
042f1185ab57071b50dd5c0c9737ddb0,03560426.json,evaluation,10,10,29,1.0,0.0,0.4,2.3885,1.9885000000000002,1.0,0.5555555555555556,0.4444444444444444,0.3448275862068966
04e0e9d3adc62ea419b8b9870f0af683,03560426.json,evaluation,6,6,29,1.0,0.0,0.0,2.3885,2.3885,1.0,0.5555555555555556,0.4444444444444444,0.20689655172413793
a3dc092b574335d47777574994159231,03560426.json,evaluation,4,4,29,1.0,0.0,0.0,2.3885,2.3885,1.0,0.5555555555555556,0.4444444444444444,0.13793103448275862
9f5a27eb96ff7f0c8069d94f6159d218,03560426.json,evaluation,0,0,0,,,,,,,0.0,,
de13500e205123e2cd532eb9b831a011,03560426.json,evaluation,3,3,29,1.0,0.0,0.0,2.3885,2.3885,1.0,0.5555555555555556,0.4444444444444444,0.10344827586206896
de83e970874255a0c9bef2b767dbb753,03560426.json,evaluation,1,1,29,1.0,0.0,0.0,2.3885,2.3885,1.0,0.5555555555555556,0.4444444444444444,0.034482758620689655
e918701b946fb9722fd382a800fdc18f,03560426.json,evaluation,3,3,29,1.0,0.0,0.0,2.3885,2.3885,1.0,0.5555555555555556,0.4444444444444444,0.10344827586206896
2f6c9537a0edbb4345c913ed613f862a,05a7bcf2.json,evaluation,0,0,0,,,,,,,0.0,,
fe5e4f95627d44926e8e949237291afd,05a7bcf2.json,evaluation,0,0,0,,,,,,,0.0,,
0a3df29992c174b104e0fa0d0cd0783d,0607ce86.json,evaluation,0,0,0,,,,,,,0.0,,
4b9ff461bcb8a879552b1f91fafae97c,0607ce86.json,evaluation,76,76,52,1.0,0.0,1.881578947368421,1.83,-0.051578947368420947,0.17105263157894737,0.3333333333333333,-0.16228070175438594,1.4615384615384615
5e1636022eab58ae0064cd490c308a84,0607ce86.json,evaluation,1,1,52,1.0,0.0,1.0,1.83,0.8300000000000001,1.0,0.3333333333333333,0.6666666666666667,0.019230769230769232
243a2345062cd197caa1efb40e2b348d,0607ce86.json,evaluation,0,0,0,,,,,,,0.0,,
522e02cfc6b655df2e74e123b45b1d63,0607ce86.json,evaluation,0,0,0,,,,,,,0.0,,
e90eee3ddb4aec5086322a82335e7f6a,0607ce86.json,evaluation,0,0,0,,,,,,,0.0,,
220e45a4666b68d110d75c566c392c1d,0607ce86.json,evaluation,1,1,52,1.0,0.0,3.0,1.83,-1.17,1.0,0.3333333333333333,0.6666666666666667,0.019230769230769232
d69ed3f6914a5745612bea81d5b673c8,0692e18c.json,evaluation,0,0,0,,,,,,,0.0,,
